accuracy_student,accuracy_student_train,loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.48899999260902405,0.9944999814033508,0.005875645,0.4900999963283539,0.9955000281333923,0.018041171,0.023916814
0.44530001282691956,0.9164999723434448,0.005875645,0.49300000071525574,0.9990000128746033,0.018041171,0.023916814
0.4803999960422516,0.9975000023841858,0.005875645,0.492900013923645,0.9990000128746033,0.018041171,0.023916814
0.47620001435279846,0.9944999814033508,0.005875645,0.49559998512268066,0.9994999766349792,0.018041171,0.023916814
0.46810001134872437,0.9495000243186951,0.005875645,0.4959000051021576,0.9994999766349792,0.018041171,0.023916814
0.4799000024795532,0.9990000128746033,0.005875645,0.49619999527931213,1.0,0.018041171,0.023916814
0.4683000147342682,0.9850000143051147,0.005875645,0.49799999594688416,1.0,0.018041171,0.023916814
0.4650000035762787,0.9664999842643738,0.005875645,0.5002999901771545,1.0,0.018041171,0.023916814
0.44589999318122864,0.9190000295639038,0.005875645,0.5005999803543091,1.0,0.018041171,0.023916814
0.4797999858856201,0.9950000047683716,0.005875645,0.4977000057697296,1.0,0.018041171,0.023916814
0.4805999994277954,0.9679999947547913,0.005875645,0.5008999705314636,1.0,0.018041171,0.023916814
0.46160000562667847,0.9390000104904175,0.005875645,0.5031999945640564,1.0,0.018041171,0.023916814
0.4700999855995178,0.984000027179718,0.005875645,0.5027999877929688,1.0,0.018041171,0.023916814
0.4758000075817108,0.9909999966621399,0.005875645,0.5049999952316284,1.0,0.018041171,0.023916814
0.49900001287460327,0.9990000128746033,0.005875645,0.5070000290870667,1.0,0.018041171,0.023916814
0.4580000042915344,0.9455000162124634,0.005875645,0.508899986743927,1.0,0.018041171,0.023916814
0.49480000138282776,0.9934999942779541,0.005875645,0.5127000212669373,1.0,0.018041171,0.023916814
0.49320000410079956,0.9994999766349792,0.005875645,0.510200023651123,1.0,0.018041171,0.023916814
0.46790000796318054,0.9350000023841858,0.005875645,0.5131000280380249,1.0,0.018041171,0.023916814
0.49639999866485596,0.9919999837875366,0.005875645,0.5151000022888184,1.0,0.018041171,0.023916814
0.4690999984741211,0.9754999876022339,0.005875645,0.5163000226020813,1.0,0.018041171,0.023916814
0.47429999709129333,0.9829999804496765,0.005875645,0.516700029373169,1.0,0.018041171,0.023916814
0.4952999949455261,1.0,0.005875645,0.5184000134468079,1.0,0.018041171,0.023916814
0.49889999628067017,0.9990000128746033,0.005875645,0.519599974155426,1.0,0.018041171,0.023916814
0.4456000030040741,0.9330000281333923,0.005875645,0.5206000208854675,1.0,0.018041171,0.023916814
0.48919999599456787,0.9929999709129333,0.005875645,0.5187000036239624,1.0,0.018041171,0.023916814
0.4925000071525574,0.9980000257492065,0.005875645,0.520799994468689,1.0,0.018041171,0.023916814
0.49630001187324524,0.9984999895095825,0.005875645,0.5217000246047974,1.0,0.018041171,0.023916814
